Metadata_Well,TimepointName,Staining,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,Replicate,Time,PassageNumber,Drug,Polylysine
D08,R2T3,Tfn/EEA1,4,8,28,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,29,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,30,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,31,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,32,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,33,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,34,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,35,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,36,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,37,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,38,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,39,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,40,3,2,14,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,1,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,2,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,3,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,4,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,5,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,6,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,7,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,8,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,9,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,10,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,11,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,12,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,13,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,14,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,15,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,16,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,17,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,18,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,19,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,20,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,21,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,22,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,23,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,24,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,25,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,26,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,27,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,28,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,29,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,30,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,31,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,32,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,33,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,34,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,35,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,36,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,37,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,38,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,39,2,3,11,Ikarugamycin,FALSE
D09,R3T2,Tfn/EEA1,4,9,40,2,3,11,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,1,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,2,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,3,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,4,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,5,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,6,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,7,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,8,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,9,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,10,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,11,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,12,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,13,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,14,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,15,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,16,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,17,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,18,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,19,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,20,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,21,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,22,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,23,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,24,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,25,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,26,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,27,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,28,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,29,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,30,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,31,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,32,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,33,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,34,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,35,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,36,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,37,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,38,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,39,4,1,9,Ikarugamycin,FALSE
D10,R4T1,Tfn/EEA1,4,10,40,4,1,9,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,1,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,2,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,3,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,4,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,5,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,6,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,7,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,8,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,9,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,10,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,11,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,12,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,13,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,14,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,15,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,16,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,17,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,18,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,19,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,20,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,21,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,22,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,23,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,24,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,25,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,26,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,27,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,28,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,29,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,30,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,31,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,32,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,33,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,34,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,35,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,36,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,37,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,38,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,39,5,0,6,Ikarugamycin,FALSE
D11,R5T0,Tfn/EEA1,4,11,40,5,0,6,Ikarugamycin,FALSE
E02,R1T4,MitoTracker/LAMP1,5,2,1,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,2,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,3,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,4,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,5,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,6,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,7,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,8,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,9,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,10,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,11,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,12,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,13,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,14,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,15,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,16,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,17,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,18,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,19,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,20,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,21,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,22,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,23,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,24,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,25,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,26,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,27,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,28,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,29,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,30,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,31,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,32,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,33,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,34,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,35,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,36,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,37,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,38,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,39,1,4,17,None,TRUE
E02,R1T4,MitoTracker/LAMP1,5,2,40,1,4,17,None,TRUE
E03,R2T3,MitoTracker/LAMP1,5,3,1,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,2,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,3,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,4,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,5,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,6,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,7,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,8,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,9,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,10,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,11,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,12,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,13,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,14,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,15,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,16,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,17,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,18,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,19,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,20,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,21,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,22,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,23,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,24,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,25,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,26,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,27,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,28,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,29,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,30,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,31,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,32,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,33,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,34,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,35,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,36,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,37,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,38,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,39,2,3,14,None,FALSE
E03,R2T3,MitoTracker/LAMP1,5,3,40,2,3,14,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,1,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,2,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,3,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,4,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,5,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,6,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,7,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,8,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,9,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,10,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,11,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,12,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,13,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,14,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,15,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,16,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,17,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,18,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,19,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,20,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,21,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,22,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,23,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,24,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,25,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,26,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,27,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,28,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,29,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,30,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,31,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,32,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,33,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,34,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,35,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,36,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,37,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,38,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,39,3,2,11,None,FALSE
E04,R3T2,MitoTracker/LAMP1,5,4,40,3,2,11,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,1,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,2,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,3,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,4,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,5,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,6,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,7,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,8,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,9,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,10,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,11,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,12,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,13,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,14,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,15,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,16,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,17,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,18,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,19,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,20,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,21,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,22,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,23,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,24,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,25,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,26,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,27,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,28,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,29,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,30,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,31,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,32,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,33,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,34,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,35,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,36,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,37,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,38,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,39,4,1,9,None,FALSE
E05,R4T1,MitoTracker/LAMP1,5,5,40,4,1,9,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,1,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,2,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,3,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,4,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,5,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,6,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,7,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,8,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,9,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,10,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,11,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,12,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,13,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,14,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,15,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,16,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,17,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,18,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,19,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,20,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,21,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,22,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,23,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,24,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,25,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,26,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,27,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,28,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,29,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,30,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,31,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,32,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,33,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,34,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,35,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,36,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,37,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,38,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,39,5,0,6,None,FALSE
E06,R5T0,MitoTracker/LAMP1,5,6,40,5,0,6,None,FALSE
E07,R1T4,Tfn/EEA1/WGA,5,7,1,1,4,17,None,FALSE
